time,ambient_temperature,rh,GHI,ac_voltage
2024-01-04 16:40:00,11.95,37.46,20.57,249.38
2024-01-04 16:45:00,11.73,37.94,19.28,249.26
2024-01-04 16:50:00,11.59,38.78,18.19,249.54
2024-01-04 16:55:00,11.44,39.26,16.93,249.41
2024-01-04 17:00:00,11.28,39.53,15.47,249.43
2024-01-04 17:05:00,11.13,39.91,13.59,249.38
2024-01-04 17:10:00,10.89,40.6,11.8,249.37
2024-01-04 17:15:00,10.75,40.98,9.51,248.58
2024-01-04 17:20:00,10.67,41.18,7.4,248.5
2024-01-04 17:25:00,10.46,41.74,4.96,248.72
2024-01-04 17:30:00,10.19,42.52,2.9,247.79
2024-01-04 17:35:00,9.91,43.22,1.54,247.97
2024-01-04 17:40:00,9.74,43.69,0.55,247.9
2024-01-05 07:20:00,0.0,94.53,1.23,15.51
2024-01-05 07:25:00,0.0,94.6,2.81,247.84
2024-01-05 07:30:00,0.0,94.54,4.62,247.46
2024-01-05 07:35:00,0.0,94.53,7.04,247.56
2024-01-05 07:40:00,0.0,94.45,9.9,247.51
2024-01-05 07:45:00,0.0,94.37,12.23,247.81
2024-01-05 07:50:00,0.0,94.61,82.66,248.54
2024-01-05 07:55:00,0.0,94.85,121.31,248.62
2024-01-05 08:00:00,0.0,95.05,143.71,249.08
2024-01-05 08:05:00,0.0,95.33,164.64,249.05
2024-01-05 08:10:00,0.0,95.65,186.38,248.86
2024-01-05 08:15:00,0.0,95.98,210.87,249.46
2024-01-05 08:20:00,0.0,96.27,229.72,249.31
2024-01-05 08:25:00,0.0,96.52,248.47,249.72
2024-01-05 08:30:00,0.0,96.72,267.21,249.91
2024-01-05 08:35:00,0.0,96.96,286.35,250.14
2024-01-05 08:40:00,0.0,97.19,304.86,250.8
2024-01-05 08:45:00,0.0,97.25,323.4,250.94
2024-01-05 08:50:00,0.12,93.87,341.65,251.0
2024-01-05 08:55:00,0.48,88.32,359.81,251.36
2024-01-05 09:00:00,0.96,83.01,379.68,251.57
2024-01-05 09:05:00,1.46,78.47,397.32,251.83
2024-01-05 09:10:00,1.97,75.1,418.98,252.56
2024-01-05 09:15:00,2.47,71.5,435.16,252.89
2024-01-05 09:20:00,2.96,68.53,448.95,252.92
2024-01-05 09:25:00,3.28,65.19,471.15,252.75
2024-01-05 09:30:00,3.71,64.2,444.92,252.59
2024-01-05 09:35:00,3.86,62.14,448.27,252.75
2024-01-05 09:40:00,4.29,60.88,518.42,252.43
2024-01-05 09:45:00,4.76,60.64,486.3,252.84
2024-01-05 09:50:00,5.11,58.94,484.29,252.83
2024-01-05 09:55:00,5.53,57.42,535.14,253.03
2024-01-05 10:00:00,5.89,55.98,569.27,253.07
2024-01-05 10:05:00,6.23,54.95,565.18,253.02
2024-01-05 10:10:00,6.37,53.62,595.84,253.26
2024-01-05 10:15:00,6.41,52.54,568.43,253.6
2024-01-05 10:20:00,6.37,52.54,503.56,252.7
2024-01-05 10:25:00,6.6,52.32,619.28,252.94
2024-01-05 10:30:00,6.7,51.72,668.38,253.77
2024-01-05 10:35:00,7.31,50.91,323.73,253.17
2024-01-05 10:40:00,7.66,49.69,370.85,252.23
2024-01-05 10:45:00,7.61,49.18,259.86,252.34
2024-01-05 10:50:00,8.0,49.89,292.16,251.51
2024-01-05 10:55:00,8.15,49.15,314.92,251.81
2024-01-05 11:00:00,8.45,48.45,576.53,252.63
2024-01-05 11:05:00,8.51,47.63,394.19,252.96
2024-01-05 11:10:00,8.68,47.65,491.11,252.78
2024-01-05 11:15:00,8.98,47.58,459.21,252.5
2024-01-05 11:20:00,9.64,47.95,282.05,251.95
2024-01-05 11:25:00,9.17,45.59,609.36,252.69
2024-01-05 11:30:00,9.18,46.38,539.2,252.17
2024-01-05 11:35:00,9.53,46.69,548.04,252.58
2024-01-05 11:40:00,9.96,46.06,552.43,252.29
2024-01-05 11:45:00,0.0,46.06,658.31,131.97
2024-01-05 11:50:00,0.0,46.06,602.76,132.67
2024-01-05 11:55:00,10.65,43.81,625.77,253.05
2024-01-05 12:00:00,10.66,44.45,544.27,252.5
2024-01-05 12:05:00,11.33,45.04,569.4,252.34
2024-01-05 12:10:00,11.42,43.53,429.48,252.43
2024-01-05 12:15:00,11.53,43.57,768.14,252.0
2024-01-05 12:20:00,12.14,42.76,326.82,252.68
2024-01-05 12:25:00,12.06,41.87,562.07,253.18
2024-01-05 12:30:00,12.38,42.54,704.66,253.35
2024-01-05 12:35:00,12.6,41.66,544.84,202.12
2024-01-05 12:40:00,12.57,41.4,573.99,201.4
2024-01-05 12:45:00,12.34,41.45,574.52,201.34
2024-01-05 12:50:00,12.49,42.26,756.3,202.0
2024-01-05 12:55:00,12.99,41.72,620.95,202.03
2024-01-05 13:00:00,13.32,40.82,852.9,202.26
2024-01-05 13:05:00,13.75,40.39,754.62,202.41
2024-01-05 13:10:00,13.0,39.3,573.25,201.12
2024-01-05 13:15:00,12.35,40.14,642.45,199.81
2024-01-05 13:20:00,12.28,41.22,734.48,201.19
2024-01-05 13:25:00,12.33,41.18,620.47,201.01
2024-01-05 13:30:00,12.5,40.64,629.43,200.6
2024-01-05 13:35:00,12.6,40.88,668.79,200.91
2024-01-05 13:40:00,12.76,41.13,380.64,200.6
2024-01-05 13:45:00,11.76,40.56,666.76,199.93
2024-01-05 13:50:00,11.97,41.68,675.16,200.34
2024-01-05 13:55:00,12.58,41.09,564.7,200.3
2024-01-05 14:00:00,13.45,41.17,646.38,200.12
2024-01-05 14:05:00,13.63,39.47,691.28,200.5
2024-01-05 14:10:00,14.24,40.08,588.3,200.17
2024-01-05 14:15:00,14.82,38.7,672.75,200.09
2024-01-05 14:20:00,14.94,38.15,651.06,200.81
2024-01-05 14:25:00,13.97,37.97,649.25,200.91
2024-01-05 14:30:00,14.13,39.65,623.48,200.69
2024-01-05 14:35:00,13.89,39.2,627.12,201.03
2024-01-05 14:40:00,13.42,39.59,609.97,201.01
2024-01-05 14:45:00,13.51,40.12,598.94,200.73
2024-01-05 14:50:00,13.52,40.41,584.64,200.25
2024-01-05 14:55:00,14.29,40.49,576.12,200.51
2024-01-05 15:00:00,14.45,39.58,550.69,200.51
2024-01-05 15:05:00,14.61,39.6,534.71,200.32
2024-01-05 15:10:00,14.34,39.42,456.33,200.24
2024-01-05 15:15:00,13.85,40.21,376.08,199.9
2024-01-05 15:20:00,13.87,40.95,363.77,200.53
2024-01-05 15:25:00,13.5,40.52,396.79,200.14
2024-01-05 15:30:00,13.48,42.1,403.65,200.22
2024-01-05 15:35:00,13.27,41.98,378.16,200.14
2024-01-05 15:40:00,13.03,42.46,262.92,200.27
2024-01-05 15:45:00,13.06,43.51,250.02,199.54
2024-01-05 15:50:00,12.68,42.92,276.02,199.99
2024-01-05 15:55:00,12.33,43.56,218.81,199.36
2024-01-05 16:00:00,12.07,44.15,381.26,199.49
2024-01-05 16:05:00,12.22,44.84,382.75,199.94
2024-01-05 16:10:00,12.33,44.2,218.63,200.03
2024-01-05 16:15:00,12.4,44.09,98.27,199.8
2024-01-05 16:20:00,12.39,44.62,69.91,199.56
2024-01-05 16:25:00,12.22,44.83,58.13,198.99
2024-01-05 16:30:00,11.9,45.51,55.16,198.82
2024-01-05 16:35:00,11.6,46.08,44.72,199.02
2024-01-05 16:40:00,11.32,46.72,45.54,198.99
2024-01-05 16:45:00,11.13,47.69,42.84,198.73
2024-01-05 16:50:00,10.9,47.99,39.44,199.02
2024-01-05 16:55:00,10.66,48.16,34.9,199.05
2024-01-05 17:00:00,10.4,49.01,30.96,199.12
2024-01-05 17:05:00,10.19,49.34,21.18,198.8
2024-01-05 17:10:00,10.0,49.45,13.44,198.45
2024-01-05 17:15:00,9.73,50.2,7.45,197.86
2024-01-05 17:20:00,9.41,50.7,4.18,198.28
2024-01-05 17:25:00,9.19,51.15,1.85,198.01
2024-01-05 17:30:00,8.93,51.98,0.83,198.36
2024-01-06 07:55:00,6.92,99.4,1.21,150.86
2024-01-06 08:00:00,7.0,99.5,1.24,156.09
2024-01-06 08:05:00,7.01,99.5,0.44,156.04
2024-01-06 08:10:00,7.03,99.51,3.05,197.63
2024-01-06 08:15:00,7.09,99.6,6.65,197.58
2024-01-06 08:20:00,7.16,99.62,0.76,197.31
2024-01-06 08:25:00,7.21,99.7,0.86,197.17
2024-01-06 08:30:00,7.29,99.7,3.93,197.35
2024-01-06 08:35:00,7.31,99.74,6.86,197.63
2024-01-06 08:40:00,7.39,99.8,7.92,197.59
2024-01-06 08:45:00,7.48,99.8,10.49,197.48
2024-01-06 08:50:00,7.6,99.82,8.59,197.57
2024-01-06 08:55:00,7.69,99.9,9.91,197.27
2024-01-06 09:00:00,7.79,99.9,11.7,197.24
2024-01-06 09:05:00,7.84,99.97,11.77,196.81
2024-01-06 09:10:00,7.94,100.0,11.76,196.57
2024-01-06 09:15:00,8.0,100.0,19.13,196.86
2024-01-06 09:20:00,8.11,100.0,15.8,197.39
2024-01-06 09:25:00,8.27,100.0,12.74,197.44
2024-01-06 09:30:00,8.21,100.0,10.15,197.32
2024-01-06 09:35:00,8.25,100.0,12.7,197.35
2024-01-06 09:40:00,8.3,100.0,14.66,197.27
2024-01-06 09:45:00,8.31,100.0,16.61,197.49
2024-01-06 09:50:00,8.38,100.0,54.6,196.9
2024-01-06 09:55:00,8.49,100.0,34.3,197.02
2024-01-06 10:00:00,8.68,100.0,34.84,197.04
2024-01-06 10:05:00,8.78,100.0,32.48,197.16
2024-01-06 10:10:00,8.94,100.0,29.6,197.74
2024-01-06 10:15:00,9.04,100.0,50.52,197.71
2024-01-06 10:20:00,9.1,100.0,52.51,197.1
2024-01-06 10:25:00,9.13,100.0,75.27,197.23
2024-01-06 10:30:00,9.38,100.0,62.25,197.76
2024-01-06 10:35:00,9.58,100.0,81.49,197.41
2024-01-06 10:40:00,9.68,100.0,53.69,197.84
2024-01-06 10:45:00,9.84,99.99,58.98,197.56
2024-01-06 10:50:00,9.97,99.8,179.7,198.0
2024-01-06 10:55:00,10.17,99.5,81.22,198.47
2024-01-06 11:00:00,10.36,98.86,113.61,198.23
2024-01-06 11:05:00,10.59,98.24,132.99,198.04
2024-01-06 11:10:00,10.91,97.57,154.69,198.54
2024-01-06 11:15:00,11.27,96.9,228.03,198.46
2024-01-06 11:20:00,11.79,95.95,308.85,198.95
2024-01-06 11:25:00,12.32,94.55,235.67,199.18
2024-01-06 11:30:00,13.13,93.68,274.55,199.05
2024-01-06 11:35:00,13.86,92.65,224.73,199.99
2024-01-06 11:40:00,14.52,90.83,279.33,199.76
2024-01-06 11:45:00,15.16,89.08,228.69,199.85
2024-01-06 11:50:00,15.56,87.7,366.33,199.72
2024-01-06 11:55:00,15.22,85.17,351.46,200.79
2024-01-06 12:00:00,15.28,85.22,514.12,201.21
2024-01-06 12:05:00,16.02,87.62,113.08,200.09
2024-01-06 12:10:00,15.68,87.42,100.37,198.97
2024-01-06 12:15:00,15.2,88.71,125.46,199.22
2024-01-06 12:20:00,15.02,90.31,166.3,199.51
2024-01-06 12:25:00,15.24,91.86,149.8,199.6
2024-01-06 12:30:00,15.26,92.0,74.74,199.9
2024-01-06 12:35:00,15.21,92.07,104.51,199.79
2024-01-06 12:40:00,14.98,92.51,143.83,199.29
2024-01-06 12:45:00,14.88,92.91,184.36,199.63
2024-01-06 12:50:00,14.88,93.14,77.25,199.63
2024-01-06 12:55:00,14.72,93.21,51.17,198.72
2024-01-06 13:00:00,14.43,93.15,70.62,199.03
2024-01-06 13:05:00,14.19,93.2,89.76,199.29
2024-01-06 13:10:00,14.19,93.67,131.01,199.58
2024-01-06 13:15:00,14.21,93.76,138.93,200.08
2024-01-06 13:20:00,13.98,92.39,116.23,199.72
2024-01-06 13:25:00,13.62,91.62,96.73,199.84
2024-01-06 13:30:00,13.31,91.37,130.44,199.51
2024-01-06 13:35:00,12.68,90.53,135.99,199.95
2024-01-06 13:40:00,12.41,91.0,248.5,199.98
2024-01-06 13:45:00,12.37,91.41,293.95,200.43
2024-01-06 13:50:00,12.74,92.08,320.28,200.94
2024-01-06 13:55:00,13.24,91.5,250.47,200.99
2024-01-06 14:00:00,13.55,90.2,243.95,200.04
2024-01-06 14:05:00,13.58,89.0,152.08,199.96
2024-01-06 14:10:00,13.81,89.15,133.34,199.35
2024-01-06 14:15:00,13.66,88.35,227.63,198.95
2024-01-06 14:20:00,13.87,88.69,283.16,199.29
2024-01-06 14:25:00,13.88,87.63,148.63,199.4
2024-01-06 14:30:00,13.77,87.43,143.88,199.25
2024-01-06 14:35:00,13.62,87.33,103.68,198.8
2024-01-06 14:40:00,13.65,87.65,122.62,198.76
2024-01-06 14:45:00,13.49,87.12,77.46,199.23
2024-01-06 14:50:00,13.38,87.11,79.85,199.15
2024-01-06 14:55:00,13.17,87.15,75.89,199.01
2024-01-06 15:00:00,12.98,87.44,74.5,198.55
2024-01-06 15:05:00,12.91,87.89,91.33,198.79
2024-01-06 15:10:00,12.94,88.04,86.2,198.61
2024-01-06 15:15:00,13.02,87.96,80.57,198.47
2024-01-06 15:20:00,13.0,87.76,72.49,198.52
2024-01-06 15:25:00,12.98,87.91,109.71,198.4
2024-01-06 15:30:00,12.95,87.92,89.04,198.68
2024-01-06 15:35:00,13.15,87.92,83.52,199.1
2024-01-06 15:40:00,13.13,87.52,70.25,198.95
2024-01-06 15:45:00,13.05,87.41,64.1,198.7
2024-01-06 15:50:00,13.13,87.71,59.39,198.17
2024-01-06 15:55:00,13.15,87.61,54.62,198.44
2024-01-06 16:00:00,13.17,87.52,58.56,198.64
2024-01-06 16:05:00,13.09,87.43,49.71,198.62
2024-01-06 16:10:00,13.21,87.85,46.02,198.38
2024-01-06 16:15:00,13.31,87.84,40.76,198.23
2024-01-06 16:20:00,13.43,87.8,33.3,198.45
2024-01-06 16:25:00,13.48,87.75,37.37,198.59
2024-01-06 16:30:00,13.3,87.51,37.81,198.67
2024-01-06 16:35:00,13.26,87.68,26.08,197.92
2024-01-06 16:40:00,13.18,87.78,18.89,197.44
2024-01-06 16:45:00,13.04,87.87,18.45,198.15
2024-01-06 16:50:00,12.97,88.18,19.54,197.38
2024-01-06 16:55:00,12.85,88.5,11.05,197.45
2024-01-06 17:00:00,12.81,88.84,7.18,197.51
2024-01-06 17:05:00,12.75,89.09,4.93,197.53
2024-01-06 17:10:00,12.66,89.25,3.75,197.81
2024-01-06 17:15:00,12.61,89.15,3.36,197.9
2024-01-06 17:20:00,12.58,88.76,1.21,197.25
2024-01-06 17:25:00,12.5,88.99,0.6,196.97
2024-01-07 07:25:00,5.27,91.26,1.17,93.43
2024-01-07 07:30:00,5.32,91.37,2.99,196.9
2024-01-07 07:35:00,5.26,91.29,4.29,196.64
2024-01-07 07:40:00,5.27,91.32,6.39,196.94
2024-01-07 07:45:00,5.29,91.44,9.58,196.78
2024-01-07 07:50:00,5.46,91.45,85.48,196.74
2024-01-07 07:55:00,5.51,91.26,125.93,196.59
2024-01-07 08:00:00,5.62,91.17,146.68,197.04
2024-01-07 08:05:00,5.88,90.92,167.11,197.29
2024-01-07 08:10:00,6.03,90.36,186.49,197.61
2024-01-07 08:15:00,6.28,89.84,205.53,196.88
2024-01-07 08:20:00,6.48,89.4,223.94,197.38
2024-01-07 08:25:00,6.73,88.76,242.53,197.48
2024-01-07 08:30:00,7.02,87.79,260.52,197.27
2024-01-07 08:35:00,7.29,86.68,278.46,197.52
2024-01-07 08:40:00,7.59,86.26,296.86,197.6
2024-01-07 08:45:00,7.85,85.19,315.43,197.93
2024-01-07 08:50:00,8.09,84.41,334.79,198.19
2024-01-07 08:55:00,8.36,83.13,353.27,198.66
2024-01-07 09:00:00,8.57,81.64,371.08,198.58
2024-01-07 09:05:00,8.83,80.16,387.95,198.6
2024-01-07 09:10:00,9.03,78.05,405.31,198.82
2024-01-07 09:15:00,9.25,76.53,425.72,198.89
2024-01-07 09:20:00,9.52,75.56,438.12,199.16
2024-01-07 09:25:00,9.68,74.6,453.83,199.32
2024-01-07 09:30:00,9.8,73.37,469.82,199.61
2024-01-07 09:35:00,9.93,72.64,485.88,200.07
2024-01-07 09:40:00,10.14,71.65,500.29,199.58
2024-01-07 09:45:00,10.39,71.43,515.24,199.82
2024-01-07 09:50:00,10.75,70.19,529.54,200.16
2024-01-07 09:55:00,10.91,68.26,543.86,199.89
2024-01-07 10:00:00,11.02,67.4,557.21,200.22
2024-01-07 10:05:00,11.03,66.81,570.49,200.14
2024-01-07 10:10:00,10.99,65.98,583.26,200.55
2024-01-07 10:15:00,11.18,65.9,597.1,200.72
2024-01-07 10:20:00,11.58,64.98,608.87,200.35
2024-01-07 10:25:00,11.75,63.93,621.66,200.58
2024-01-07 10:30:00,11.8,62.76,634.66,200.78
2024-01-07 10:35:00,12.53,62.13,646.43,200.78
2024-01-07 10:40:00,12.11,60.04,658.03,200.2
2024-01-07 10:45:00,12.08,60.33,667.4,200.01
2024-01-07 10:50:00,12.24,59.76,675.05,200.45
2024-01-07 10:55:00,12.49,59.03,683.51,200.79
2024-01-07 11:00:00,12.7,57.97,691.12,200.26
2024-01-07 11:05:00,12.55,56.51,701.39,200.3
2024-01-07 11:10:00,12.48,56.4,706.76,200.94
2024-01-07 11:15:00,12.38,56.51,713.29,200.65
2024-01-07 11:20:00,12.53,57.17,722.06,200.77
2024-01-07 11:25:00,12.99,56.98,727.32,200.76
2024-01-07 11:30:00,13.22,55.52,732.73,201.24
2024-01-07 11:35:00,13.0,54.98,741.16,201.64
2024-01-07 11:40:00,13.11,54.81,746.36,201.53
2024-01-07 11:45:00,13.45,54.48,749.48,201.49
2024-01-07 11:50:00,13.28,53.37,754.57,200.81
2024-01-07 11:55:00,13.49,53.52,760.72,200.64
2024-01-07 12:00:00,13.91,53.19,762.5,201.22
2024-01-07 12:05:00,14.1,52.63,766.37,200.95
2024-01-07 12:10:00,14.03,51.79,769.87,201.0
2024-01-07 12:15:00,14.03,51.34,777.96,201.01
2024-01-07 12:20:00,13.95,50.72,771.59,201.25
2024-01-07 12:25:00,14.21,51.06,771.88,201.56
2024-01-07 12:30:00,14.24,50.55,772.08,201.48
2024-01-07 12:35:00,14.42,50.41,771.96,201.45
2024-01-07 12:40:00,14.46,49.73,771.32,201.04
2024-01-07 12:45:00,14.08,49.37,772.16,201.21
2024-01-07 12:50:00,14.35,50.07,769.95,201.28
2024-01-07 12:55:00,14.58,49.08,768.86,201.26
2024-01-07 13:00:00,14.44,48.0,766.74,201.28
2024-01-07 13:05:00,14.36,48.74,764.45,201.25
2024-01-07 13:10:00,14.94,48.76,760.67,201.43
2024-01-07 13:15:00,14.96,47.02,759.16,201.8
2024-01-07 13:20:00,15.04,46.88,756.03,201.67
2024-01-07 13:25:00,14.9,46.1,752.04,201.87
2024-01-07 13:30:00,14.55,46.34,750.19,201.31
2024-01-07 13:35:00,14.87,46.76,749.32,201.03
2024-01-07 13:40:00,14.68,45.73,750.18,201.19
2024-01-07 13:45:00,14.56,46.11,738.95,200.67
2024-01-07 13:50:00,14.54,46.22,738.01,201.16
2024-01-07 13:55:00,14.66,46.45,740.92,201.01
2024-01-07 14:00:00,14.6,45.8,466.4,200.9
2024-01-07 14:05:00,14.31,46.02,721.2,200.92
2024-01-07 14:10:00,14.28,46.64,745.78,201.01
2024-01-07 14:15:00,14.53,46.31,120.32,201.01
2024-01-07 14:20:00,14.3,45.48,665.28,199.73
2024-01-07 14:25:00,14.55,46.59,676.85,200.77
2024-01-07 14:30:00,14.8,46.08,599.3,200.62
2024-01-07 14:35:00,14.9,45.46,654.73,200.43
2024-01-07 14:40:00,15.02,45.27,528.6,200.93
2024-01-07 14:45:00,14.8,44.4,555.41,199.99
2024-01-07 14:50:00,13.88,44.87,282.91,201.2
2024-01-07 14:55:00,13.84,46.05,598.5,200.25
2024-01-07 15:00:00,13.96,46.81,578.14,200.41
2024-01-07 15:05:00,14.14,46.77,124.72,200.3
2024-01-07 15:10:00,13.9,46.05,106.67,198.81
2024-01-07 15:15:00,13.7,46.58,512.19,199.96
2024-01-07 15:20:00,13.64,47.27,247.42,200.29
2024-01-07 15:25:00,13.73,47.69,417.46,200.07
2024-01-07 15:30:00,13.86,47.48,433.77,200.59
2024-01-07 15:35:00,13.95,47.39,360.0,200.22
2024-01-07 15:40:00,13.94,47.29,336.28,199.3
2024-01-07 15:45:00,13.68,47.1,385.27,199.71
2024-01-07 15:50:00,13.47,47.29,293.6,199.14
2024-01-07 15:55:00,13.33,47.65,348.6,198.87
2024-01-07 16:00:00,13.15,48.64,260.32,198.81
2024-01-07 16:05:00,13.07,49.35,258.85,198.5
2024-01-07 16:10:00,13.0,49.8,170.44,198.74
2024-01-07 16:15:00,12.85,49.72,114.61,198.48
2024-01-07 16:20:00,12.7,50.27,82.39,198.28
2024-01-07 16:25:00,12.42,50.85,63.0,197.81
2024-01-07 16:30:00,12.21,51.39,53.18,197.87
2024-01-07 16:35:00,12.06,51.89,46.63,197.72
2024-01-07 16:40:00,11.91,52.81,48.27,197.79
2024-01-07 16:45:00,11.78,53.45,39.25,197.87
2024-01-07 16:50:00,11.64,54.01,32.71,197.57
2024-01-07 16:55:00,11.52,54.41,28.05,197.99
2024-01-07 17:00:00,11.4,54.81,21.74,197.81
2024-01-07 17:05:00,11.27,55.2,15.89,197.35
2024-01-07 17:10:00,11.1,55.81,13.02,197.38
2024-01-07 17:15:00,10.9,56.41,10.7,196.77
2024-01-07 17:20:00,10.74,56.87,7.17,196.98
2024-01-07 17:25:00,10.6,57.27,2.76,196.83
2024-01-07 17:30:00,10.44,57.87,1.21,196.98
2024-01-07 17:35:00,10.36,58.26,0.16,196.88
2024-01-08 07:30:00,0.0,99.5,0.91,129.31
2024-01-08 07:35:00,0.0,99.49,2.27,197.1
2024-01-08 07:40:00,0.0,99.46,5.7,197.36
2024-01-08 07:45:00,0.0,99.5,8.07,196.97
2024-01-08 07:50:00,0.0,99.5,13.98,197.14
2024-01-08 07:55:00,0.0,99.51,19.32,197.66
2024-01-08 08:00:00,0.0,99.6,23.66,197.67
2024-01-08 08:05:00,0.0,99.6,32.66,197.77
2024-01-08 08:10:00,0.0,99.61,40.75,197.87
2024-01-08 08:15:00,0.0,99.7,46.47,197.58
2024-01-08 08:20:00,0.0,99.7,50.82,197.24
2024-01-08 08:25:00,0.0,99.78,59.1,197.31
2024-01-08 08:30:00,0.0,99.88,65.11,197.23
2024-01-08 08:35:00,0.03,99.92,72.13,197.97
2024-01-08 08:40:00,0.28,99.98,78.17,198.17
2024-01-08 08:45:00,0.53,100.0,84.58,197.74
2024-01-08 08:50:00,0.76,100.0,92.1,198.1
2024-01-08 08:55:00,1.05,100.0,96.92,198.55
2024-01-08 09:00:00,1.49,100.0,103.53,198.39
2024-01-08 09:05:00,1.89,100.0,119.9,198.43
2024-01-08 09:10:00,2.44,100.0,124.82,198.53
2024-01-08 09:15:00,2.82,100.0,130.7,198.85
2024-01-08 09:20:00,3.22,100.0,131.89,199.52
2024-01-08 09:25:00,3.59,98.26,133.39,199.08
2024-01-08 09:30:00,3.95,89.32,137.07,198.97
2024-01-08 09:35:00,4.28,83.31,139.76,199.56
2024-01-08 09:40:00,4.56,79.89,147.92,198.85
2024-01-08 09:45:00,4.81,76.99,163.69,199.23
2024-01-08 09:50:00,5.04,74.7,171.42,199.24
2024-01-08 09:55:00,5.29,72.8,181.84,199.77
2024-01-08 10:00:00,5.51,72.03,179.98,199.52
2024-01-08 10:05:00,5.79,71.22,201.08,199.2
2024-01-08 10:10:00,6.13,70.66,217.1,199.11
2024-01-08 10:15:00,6.47,69.57,220.5,199.53
2024-01-08 10:20:00,6.87,69.0,219.45,199.36
2024-01-08 10:25:00,7.25,67.56,222.38,199.07
2024-01-08 10:30:00,7.61,66.02,274.06,199.44
2024-01-08 10:35:00,7.86,64.26,284.63,199.71
2024-01-08 10:40:00,8.2,61.78,320.05,200.2
2024-01-08 10:45:00,8.42,59.36,316.54,200.44
2024-01-08 10:50:00,8.54,58.14,328.79,200.11
2024-01-08 10:55:00,8.75,56.87,302.01,199.92
2024-01-08 11:00:00,8.92,55.42,294.75,200.33
2024-01-08 11:05:00,9.08,54.55,292.71,199.96
2024-01-08 11:10:00,9.1,54.17,265.88,199.24
2024-01-08 11:15:00,9.45,54.39,298.62,199.53
2024-01-08 11:20:00,9.46,52.99,316.81,199.76
2024-01-08 11:25:00,9.52,52.68,340.73,200.14
2024-01-08 11:30:00,9.81,52.3,359.93,200.26
2024-01-08 11:35:00,9.94,51.54,345.02,200.46
2024-01-08 11:40:00,9.92,50.96,359.94,199.98
2024-01-08 11:45:00,10.0,51.29,376.73,200.21
2024-01-08 11:50:00,10.3,51.59,337.22,200.62
2024-01-08 11:55:00,10.53,50.74,289.35,200.53
2024-01-08 12:00:00,10.41,50.09,274.35,199.89
2024-01-08 12:05:00,10.1,50.32,308.72,199.86
2024-01-08 12:10:00,9.71,50.67,300.19,200.23
2024-01-08 12:15:00,9.74,52.04,249.95,199.95
2024-01-08 12:20:00,9.92,52.65,396.75,200.52
2024-01-08 12:25:00,9.98,52.14,464.58,201.14
2024-01-08 12:30:00,10.15,52.16,444.36,201.3
2024-01-08 12:35:00,10.59,52.28,348.32,200.41
2024-01-08 12:40:00,10.84,51.26,298.75,199.57
2024-01-08 12:45:00,10.88,51.12,267.09,199.73
2024-01-08 12:50:00,10.68,50.92,292.92,199.06
2024-01-08 12:55:00,10.16,51.09,369.1,199.42
2024-01-08 13:00:00,10.12,51.7,443.28,200.22
2024-01-08 13:05:00,10.4,51.63,617.64,200.46
2024-01-08 13:10:00,10.74,50.76,532.61,200.79
2024-01-08 13:15:00,11.08,49.6,560.21,200.57
2024-01-08 13:20:00,11.31,48.26,437.39,200.06
2024-01-08 13:25:00,11.47,48.36,591.95,200.84
2024-01-08 13:30:00,11.9,47.81,257.13,200.06
2024-01-08 13:35:00,11.48,47.15,392.13,199.56
2024-01-08 13:40:00,11.23,48.1,268.14,200.36
2024-01-08 13:45:00,11.34,48.5,232.96,199.46
2024-01-08 13:50:00,11.06,48.66,280.04,199.97
2024-01-08 13:55:00,10.85,48.93,264.19,199.51
2024-01-08 14:00:00,10.83,49.47,305.48,199.85
2024-01-08 14:05:00,10.91,49.43,263.53,200.4
2024-01-08 14:10:00,10.95,48.72,396.98,199.72
2024-01-08 14:15:00,11.22,49.09,661.79,200.91
2024-01-08 14:20:00,11.65,48.06,718.82,202.07
2024-01-08 14:25:00,12.29,46.64,432.13,201.39
2024-01-08 14:30:00,12.74,45.42,685.08,201.29
2024-01-08 14:35:00,13.17,44.53,645.35,202.15
2024-01-08 14:40:00,12.77,43.34,636.69,201.85
2024-01-08 14:45:00,12.56,44.09,641.81,201.47
2024-01-08 14:50:00,12.98,44.9,365.44,201.31
2024-01-08 14:55:00,12.77,43.9,386.62,200.49
2024-01-08 15:00:00,12.58,45.08,603.03,201.44
2024-01-08 15:05:00,13.06,45.76,582.27,201.67
2024-01-08 15:10:00,13.53,44.62,506.2,201.72
2024-01-08 15:15:00,13.08,43.45,240.67,200.88
2024-01-08 15:20:00,12.54,43.98,264.74,201.48
2024-01-08 15:25:00,12.29,45.61,299.92,200.69
2024-01-08 15:30:00,12.48,46.32,168.31,200.22
2024-01-08 15:35:00,12.42,46.36,147.03,200.17
2024-01-08 15:40:00,12.21,46.19,131.64,198.68
2024-01-08 15:45:00,11.87,46.94,127.25,198.35
2024-01-08 15:50:00,11.66,47.62,209.06,198.18
2024-01-08 15:55:00,11.32,47.53,274.6,198.79
2024-01-08 16:00:00,11.39,48.25,357.13,198.54
2024-01-08 16:05:00,11.4,48.14,352.13,198.76
2024-01-08 16:10:00,11.49,47.8,328.23,198.92
2024-01-08 16:15:00,11.47,47.56,215.77,198.88
2024-01-08 16:20:00,11.51,47.3,125.07,198.94
